riasorr	i	1
eodonod	a	1
a,eodon	o	1
ßa,eodo	n	1
an√ßa,e	o	1
eran√ßa	,	1
esperan	√	1
dealnem	e	1
idealne	m	1
emideal	n	1
mesemid	e	1
e-mesem	i	1
se-mese	m	1
uiu-se-	m	1
onstrui	u	1
reconst	r	1
eounive	r	1
,eouniv	e	1
es!,eou	n	1
≥esteve	s	1
s√≥este	v	1
us√≥est	e	1
ealneme	s	1
lheadeu	s	1
ei-lhea	d	1
sgritei	-	1
eusgrit	e	1
eeviu-m	e	1
tevesvo	l	1
stevesv	o	1
todivin	o	1
intodiv	i	1
tintodi	v	1
stintod	i	1
nstinto	d	1
instint	o	1
itei-lh	e	1
minstin	t	1
ruminst	i	1
orumins	t	1
moporum	i	1
(odonod	a	1
ssemmet	a	1
evessem	m	1
©oestev	e	1
√©oeste	v	1
o:√©oes	t	1
√ßo-o:√	©	1
onhe√ßo	-	1
ah,conh	e	1
al√ßas?	)	1
cal√ßas	?	1
dascal√	ß	1
eiradas	c	1
beirada	s	1
gibeira	d	1
algibei	r	1
aalgibe	i	1
naalgib	e	1
roconaa	l	1
trocona	a	1
ndotroc	o	1
etendot	r	1
metendo	t	1
ia(mete	n	1
caria(m	e	1
udataba	c	1
emsaiud	a	1
omemsai	u	1
vou√†ja	n	1
.vou√†j	a	1
deira.v	o	1
edacade	i	1
nto-med	a	1
vanto-m	e	1
sto,lev	a	1
toisto,	l	1
stoisto	,	1
istoist	o	1
ssefeli	z	1
fossefe	l	1
zfossef	e	1
talvezf	o	1
avadeir	a	1
halavad	e	1
nhalava	d	1
minhala	v	1
adaminh	a	1
lhadami	n	1
afilhad	a	1
omafilh	a	1
secomaf	i	1
ssecoma	f	1
speran√	ß	1
sasseco	m	1
ucasass	e	1
seeucas	a	1
(seeuca	s	1
eifuman	d	1
areifum	a	1
uareifu	m	1
inuarei	f	1
tinuare	i	1
r,conti	n	1
mafilha	d	1
nceder,	c	1
onceder	,	1
omoconc	e	1
stinomo	c	1
estinom	o	1
toodest	i	1
antoode	s	1
quantoo	d	1
nquanto	o	1
inuofum	a	1
tinuofu	m	1
ontinuo	f	1
snacade	i	1
√°snaca	d	1
tr√°sna	c	1
meparat	r	1
o-mepar	a	1
eito-me	p	1
sdeito-	m	1
isdeito	-	1
oisdeit	o	1
poisdei	t	1
isposto	.	1
ldispos	t	1
aldispo	s	1
rmaldis	p	1
tarmald	i	1
starmal	d	1
estarma	l	1
u√™ncia	d	1
qu√™nci	a	1
equ√™nc	i	1
sequ√™n	c	1
nsequ√™	n	1
onsequ√	™	1
consequ	√	1
oodesti	n	1
umacons	e	1
ca√©uma	c	1
≠sica√©	u	1
queamet	a	1
ciadequ	e	1
eaconsc	i	1
sespecu	l	1
asespec	u	1
asasesp	e	1
detodas	a	1
petente	,	1
mpetent	e	1
ompeten	t	1
compete	n	1
ecompet	e	1
oecompe	t	1
sitivoe	c	1
nsitivo	e	1
tosensi	t	1
entosen	s	1
mentose	n	1
adeus√≥	e	1
momento	s	1
mmoment	o	1
ummomen	t	1
ozo,num	m	1
gozo,nu	m	1
r√≥pria	,	1
marotap	r	1
umarota	p	1
moumaro	t	1
umocomo	u	1
fumocom	o	1
etodoso	s	1
detodos	o	1
£odetod	a	1
£odetod	o	1
√£odeto	d	2
ta√ß√£o	d	2
rta√ß√£	o	2
berta√ß	√	2
alibert	a	2
oaliber	t	1
garroal	i	1
nocigar	r	1
eionoci	g	1
aboreio	n	1
saborei	o	1
esabore	i	1
ev√™-lo	s	1
screv√™	-	1
escrev√	™	1
remescr	e	1
saremes	c	1
pensare	m	1
opensar	e	1
-lheade	u	1
aopensa	r	1
rroaope	n	1
arroaop	e	1
garroao	p	1
cigarro	a	2
umcigar	r	1
oumciga	r	1
ndoumci	g	1
cendoum	c	1
acendou	m	1
tr√°rio	.	1
ontr√°r	i	1
quedigo	o	1
semqued	i	1
vereste	s	1
arescre	v	1
ionares	c	1
cionare	s	1
ncionar	e	1
utencio	n	1
outenci	o	1
ido,hum	a	1
onvenci	d	1
inomoco	n	1
convenc	i	1
specula	√	1
o,conve	n	1
ico,con	v	1
©rgico,	c	1
√©rgico	,	1
meen√©r	g	1
go-meen	√	1
rgo-mee	n	1
u-se-me	s	1
ergo-me	e	1
emiergo	-	1
semierg	o	1
mcimade	m	1
ohomems	a	1
enteemc	i	1
ncido,h	u	1
derepen	t	1
iderepe	n	1
caidere	p	1
lcaider	e	1
ocigarr	o	1
elcaide	r	1
velcaid	e	1
s√≠velc	a	1
adeplau	s	1
lidadep	l	1
abaco?)	,	1
tabaco?	)	1
prartab	a	1
acompra	r	1
racompr	a	1
aracomp	r	1
a(parac	o	1
acaria(	m	1
acaria(	p	1
ntrouna	t	1
:√©oest	e	1
mementr	o	1
omement	r	1
homemen	t	1
umhomem	e	1
nhe√ßo-	o	1
mprarta	b	1
asumhom	e	1
nemoutr	a	1
anemout	r	1
sanemou	t	1
coisane	m	1
acoisan	e	1
mumacoi	s	1
nemumac	o	1
saounem	u	1
deus√≥e	s	1
isaoune	m	1
coisaou	n	1
utracoi	s	1
outraco	i	1
oousemp	r	1
toousem	p	1
stoouse	m	1
istoous	e	1
reistoo	u	1
mpreist	o	1
emcimad	e	1
empreis	t	1
erf√≠ci	e	1
perf√≠c	i	1
asuperf	√	1
dasuper	f	1
odasupe	r	1
iodasup	e	1
-meadeu	s	1
emist√©	r	1
onodemi	s	1
sonodem	i	1
osonode	m	1
oosonod	e	1
comooso	n	1
ocomoos	o	1
tocomoo	s	1
ouniver	s	1
certoco	m	1
ocertoc	o	1
riodasu	p	1
t√£ocer	t	1
ndot√£o	c	1
dofundo	t	1
iodofun	d	1
©riodof	u	1
eomist√	©	1
reomist	√	1
preomis	t	1
empreom	i	1
mooreal	,	1
omoorea	l	1
comoore	a	1
ocomoor	e	1
docomoo	r	1
idocomo	o	1
sasespe	c	1
∫pidoco	m	1
est√∫pi	d	1
oltou-s	e	1
oest√∫p	i	1
t√£oest	√	1
velt√£o	e	1
≠velt√£	o	1
s√≠velt	√	1
eoimpos	s	1
preoimp	o	1
mpreoim	p	1
oaoutra	,	1
moaoutr	a	1
n√©rgic	o	1
∫tilcom	o	1
√∫tilco	m	1
oin√∫ti	l	1
£oin√∫t	i	1
√£oin√∫	t	1
sica√©u	m	1
sat√£oi	n	1
acoisat	√	1
daoutra	,	1
edaoutr	a	1
ontedao	u	1
adefron	t	1
sadefro	n	1
isadefr	o	1
coisade	f	1
acoisad	e	1
umacois	a	3
√©riodo	f	1
reumaco	i	2
mpreuma	c	2
empreum	a	2
buletas	,	1
otabule	t	1
omotabu	l	1
scomota	b	1
ascomot	a	1
decoisa	s	1
odecois	a	1
xodecoi	s	1
ixodeco	i	1
oporbai	x	1
ndoporb	a	1
endopor	b	1
vendopo	r	1
ivendop	o	1
rsosevi	v	1
ersosev	i	1
versose	m	1
versose	v	1
moverso	s	1
narescr	e	1
scomove	r	1
stevess	e	1
adascal	√	1
sascomo	t	1
sascomo	v	1
isascom	o	2
oisasco	m	2
ndocois	a	1
zendoco	i	1
√°fazen	d	1
ar√°faz	e	1
tinuar√	°	1
ntinuar	e	1
ntinuar	√	1
ontinua	r	2
continu	o	1
continu	a	2
rcoisac	o	1
ercoisa	c	1
quercoi	s	1
alquerc	o	1
ualquer	c	1
squalqu	e	1
asqualq	u	1
masqual	q	1
stemasq	u	1
ssistem	a	1
ossiste	m	1
utrossi	s	1
deoutro	s	1
itesdeo	u	1
©litesd	e	1
rossat√	©	1
utrossa	t	1
outross	i	1
outross	a	1
tosedeu	.	1
istosed	e	1
uetudoi	s	1
mquetud	o	1
eemquet	u	1
rgico,c	o	1
ranteem	q	1
planeta	g	1
oisat√£	o	1
oplanet	a	1
oisopla	n	1
depoiso	p	1
rer√°de	p	1
tososve	r	1
ritosos	v	1
cido,hu	m	1
critoso	s	1
escrito	s	1
mescrit	o	1
ramescr	i	1
oramesc	r	1
eforame	s	1
ntoodes	t	1
quefora	m	1
uaemque	f	1
guaemqu	e	1
√≠nguae	m	1
,humano	,	1
l√≠ngua	e	1
al√≠ngu	a	1
ezfosse	f	1
eal√≠ng	u	1
eatabul	e	1
veatabu	l	1
teveata	b	1
aondees	t	1
ruaonde	e	1
aruaond	e	1
°aruaon	d	1
ecertaa	l	1
decerta	a	1
sdecert	a	1
epoisde	i	1
epoisde	c	1
stamb√©	m	1
ersosta	m	1
osverso	s	2
acoisao	u	1
eosvers	o	1
m,eosve	r	1
©m,eosv	e	1
√©m,eos	v	1
b√©m,eo	s	1
amb√©m,	e	1
atamb√©	m	1
tatamb√	©	1
uletata	m	1
buletat	a	1
uramorr	e	2
lgibeir	a	1
alturam	o	2
certaal	t	2
us√≠vel	c	1
acertaa	l	1
reivers	o	1
eira.vo	u	1
areiver	s	1
udeixar	e	1
eudeixa	r	1
eeudeix	a	1
a,eeude	i	1
isdecer	t	1
eta,eeu	d	1
uleta,e	e	1
√°atabu	l	2
coisaco	m	1
xar√°at	a	1
eixar√°	a	1
eledeix	a	1
morrere	i	1
umorrer	e	1
eeumorr	e	1
rer√°ee	u	1
rrer√°e	e	1
elemorr	e	1
plaus√≠	v	1
endendo	.	1
tendend	o	1
entende	n	1
l-enten	d	1
mal-ent	e	1
almamal	-	1
daalmam	a	1
lvoltad	a	1
ßamalvo	l	1
e√ßamal	v	1
be√ßama	l	1
odacabe	√	1
ortodac	a	1
nfortod	a	2
confort	o	2
sconfor	t	2
desconf	o	2
ou-ocom	o	1
hou-oco	m	1
cou√†po	r	1
icou√†p	o	1
ficou√†	p	1
eficou√	†	1
taefico	u	1
portaef	i	1
√†porta	.	2
√†porta	e	1
rtocomo	o	1
u√†port	a	3
ou√†por	t	3
egou√†p	o	2
hegou√†	p	2
chegou√	†	2
maconse	q	1
achegou	√	2
cariach	e	2
acariac	h	2
asodono	d	1
masodon	o	1
alianad	a	1
epoisop	l	1
√£ovali	a	1
n√£oval	i	1
en√£ova	l	1
roubara	m	1
esemide	a	1
nosroub	a	1
anosrou	b	1
iganosr	o	1
uar√°fa	z	1
oscigan	o	1
comopor	u	1
eosciga	n	1
hoqueos	c	1
achoque	o	1
apachoq	u	1
capacho	q	1
edigooc	o	1
ouumcap	a	1
queosci	g	1
trope√ß	a	1
otrope√	ß	1
™badotr	o	1
√™badot	r	1
umb√™ba	d	1
eumb√™b	a	1
queumb√	™	1
mqueumb	√	1
emqueum	b	1
divinoo	e	1
omogent	e	1
teemque	t	1
teemque	u	1
apeteem	q	1
mtapete	e	1
enquant	o	1
umtapet	e	1
oumtape	t	1
moumtap	e	1
odasase	s	1
xistind	o	1
existin	d	1
estarex	i	1
deestar	m	1
deestar	e	1
adeesta	r	2
iadeest	a	2
™nciade	q	1
™nciade	e	2
i√™ncia	d	2
sci√™nc	i	2
nsci√™n	c	2
onsci√™	n	2
aconsci	√	2
©sacons	c	1
√©sacon	s	1
sp√©sac	o	1
doaosp√	©	1
ntodivi	n	1
vessemm	e	1
ndoaosp	√	1
inooest	e	1
andoaos	p	1
lcandoa	o	1
eemcima	d	1
calcand	o	1
cariade	d	1
uofuman	d	1
atabaca	r	6
versost	a	1
databac	a	5
tedatab	a	1
ntedata	b	1
ontedat	a	1
efronte	,	1
efronte	d	2
defront	e	3
edefron	t	2
predefr	o	1
emprede	f	1
sempred	e	1
esempre	d	1
epentee	m	1
assesem	p	1
oficass	e	1
iergo-m	e	1
n√£ofic	a	1
maldisp	o	1
en√£ofi	c	1
aminhal	a	1
fizesse	,	1
eufizes	s	1
eeufize	s	1
aqueeuf	i	1
ocoisaq	u	1
ecomoco	i	1
-tecomo	c	1
ntrar-t	e	1
ontrar-	t	1
contrar	-	1
raencon	t	1
deraenc	o	1
emmeder	a	1
uemmede	r	1
n√∫teis	,	1
in√∫tei	s	1
ersosin	√	1
versosi	n	1
usverso	s	1
eusvers	o	1
osmeusv	e	1
caldosm	e	1
miergo-	m	1
usicald	o	1
musical	d	1
√™nciam	u	1
s√™ncia	m	1
ra.vou√	†	1
ss√™nci	a	1
sosin√∫	t	1
sousubl	i	1
rquesou	s	1
arqueso	u	1
ovarque	s	1
provarq	u	1
aprovar	q	1
£oest√∫	p	1
raprova	r	1
araprov	a	1
parapro	v	1
aparapr	o	1
≥riapar	a	1
t√≥riap	a	1
tahist√	≥	1
teemcim	a	1
restahi	s	1
erestah	i	1
nguaemq	u	1
reveres	t	2
crevere	s	2
etodasa	s	1
uescrev	e	1
ouescre	v	1
vouescr	e	1
ofensiv	o	1
inofens	i	1
°fazend	o	1
aaltura	m	2
rinofen	s	1
ramen√£	o	1
serinof	e	1
rserino	f	1
orserin	o	1
er√™nci	a	1
lager√™	n	1
elager√	™	1
pelager	√	1
ersosem	q	1
opelage	r	1
adopela	g	1
radopel	a	1
√£otole	r	1
c√£otol	e	1
oumc√£o	t	1
esti√°r	i	1
vesti√°	r	1
ovesti√	°	1
novesti	√	1
minoves	t	1
orminov	e	1
dormino	v	1
raedorm	i	1
°scarae	d	1
aam√°sc	a	1
r-tecom	o	1
raam√°s	c	1
foraam√	°	1
iforaam	√	1
iteifor	a	1
eiteifo	r	1
deiteif	o	1
aramen√	£	1
nhatira	d	1
orrerei	.	1
otinhat	i	1
√£otinh	a	1
irantee	m	1
n√£otin	h	1
≥quen√£	o	1
ssesemp	r	1
√≥quen√	£	1
tirodom	i	1
onforto	d	2
iavesti	r	1
arexist	i	1
oraam√°	s	1
biavest	i	1
lmamal-	e	1
abiaves	t	1
sumhome	m	1
sabiave	s	1
osabiav	e	1
√£osabi	a	1
n√£osab	i	1
,j√°n√£	o	1
o,j√°n√	£	1
do,j√°n	√	1
bado,j√	°	1
oumarot	a	1
™bado,j	√	1
√™bado,	j	1
b√™bado	t	1
b√™bado	,	1
ostamb√	©	1
ab√™bad	o	1
vab√™ba	d	1
tavab√™	b	1
stavab√	™	1
estavab	√	1
nvelhec	i	1
comoumc	√	1
aenvelh	e	1
haenvel	h	1
j√°tinh	a	1
rer√°at	a	1
espelho	,	1
eiemevi	a	1
ireieme	v	1
tireiem	e	1
atireie	m	1
aria(pa	r	1
oatirei	e	1
eucasas	s	1
doatire	i	1
ndoatir	e	1
ilhadam	i	1
eametaf	√	1
andoati	r	1
uandoat	i	1
odetoda	s	1
ada√†ca	r	1
gada√†c	a	1
egada√†	c	1
pegada√	†	1
apegada	√	1
vapegad	a	1
avapega	d	1
estavap	e	1
√°scara	e	1
√°scara	,	1
m√°scar	a	2
ram√°sc	a	1
raram√°	s	1
iraram√	°	1
tiraram	√	1
stirara	m	1
doquist	i	1
ndoquis	t	1
erdi-me	.	1
eperdi-	m	1
,eperdi	-	1
ti,eper	d	1
nti,epe	r	1
smenti,	e	1
desment	i	1
√£odesm	e	1
raen√£o	d	1
eraen√£	o	1
n√£oera	e	1
emn√£oe	r	1
orquemn	√	1
logopor	q	1
-melogo	p	1
n√£odes	m	1
am-melo	g	1
ram-mel	o	1
eram-me	l	1
°tinhae	n	1
ceram-m	e	1
eceram-	m	1
a√†cara	.	1
onhecer	a	1
eraerra	d	1
ieraerr	a	1
tieraer	r	1
scal√ßa	s	1
scritos	o	1
stierae	r	1
estiera	e	1
uercois	a	1
vestier	a	1
quevest	i	1
≥queves	t	1
√≥queve	s	1
min√≥qu	e	2
√£oofiz	.	1
√°depoi	s	1
imn√£oo	f	1
amal-en	t	1
emimn√£	o	1
erdemim	n	1
nstruiu	-	1
zerdemi	m	1
uepodia	f	1
quepodi	a	1
oquepod	i	1
√£osoub	e	1
nemespe	r	1
meusver	s	1
en√£oso	u	1
moquen√	£	1
imoquen	√	1
emimoqu	e	1
zdemimo	q	1
exidame	n	1
rtoreme	x	1
gartore	m	1
agartor	e	1
£ocerto	c	1
olagart	o	1
dolagar	t	1
rrer√°a	r	1
rrer√°a	t	1
mdolaga	r	1
aaqu√©m	d	1
raaqu√©	m	1
araaqu√	©	1
paraaqu	√	1
£ovalia	n	1
oparaaq	u	1
eiverso	s	1
boparaa	q	1
rabopar	a	1
ue√©rab	o	1
tamorab	o	1
osensit	i	1
ortamor	a	1
uemcort	a	1
quemcor	t	1
der,con	t	1
aquemco	r	1
elhecid	o	1
toaquem	c	1
evivend	o	1
rtoaque	m	1
ementro	u	1
gartoaq	u	1
agartoa	q	1
mlagart	o	1
umlagar	t	1
oumlaga	r	1
ou√†jan	e	1
moumlag	a	1
eus√≥es	t	1
comouml	a	1
enas,co	m	1
apenas,	c	1
oapenas	,	1
comotab	u	1
doapena	s	1
istidoa	p	1
xistido	a	1
masumho	m	1
existid	o	1
doporba	i	1
sexisti	d	1
asexist	i	1
oversos	e	1
hasexis	t	1
tenhase	x	1
ztenhas	e	1
veztenh	a	1
alvezte	n	1
adisso)	;	1
adadiss	o	1
nadadis	s	1
zernada	d	1
fazerna	d	1
t√©lite	s	1
semfaze	r	1
sosemfa	z	1
o,human	o	1
detudoi	s	1
edetudo	i	1
dedetud	o	1
nuareif	u	1
adedetu	d	1
dadedet	u	1
idadede	t	1
ealidad	e	2
realida	d	2
mquefor	a	1
arealid	a	2
semprei	s	1
erareal	i	1
zerarea	l	1
reoutra	c	1
azerare	a	1
fazerar	e	1
√≠velt√	£	1
lfazera	r	1
univers	o	1
saiudat	a	1
velfaze	r	1
≠velfaz	e	1
©poss√≠	v	1
√©poss√	≠	1
orque√©	p	1
st√∫pid	o	1
emcress	e	1
raerrad	o	1
nemcres	s	1
esnemcr	e	1
aratr√°	s	1
amasses	n	1
iu-se-m	e	1
nemamas	s	1
esnemam	a	1
sesnema	m	1
assesne	m	2
udasses	n	1
estudas	s	1
mestuda	s	1
sesneme	s	1
ssesnem	c	1
ssesnem	a	1
ssesnem	e	1
vessesn	e	1
ivesses	n	1
netagir	a	1
avivess	e	1
ncavive	s	1
evouten	c	1
ufizess	e	1
nuncavi	v	1
znuncav	i	1
veznunc	a	1
alveznu	n	1
ionocig	a	1
talvezn	u	1
:talvez	n	1
so:talv	e	1
enso:ta	l	1
epenso:	t	1
nemestu	d	1
mentira	,	1
amentir	a	1
eamenti	r	1
,conhe√	ß	1
seament	i	1
aixodec	o	1
gaseame	n	1
agaseam	e	1
porque√	©	1
chagase	a	1
aschaga	s	1
rajosea	s	1
nomocon	c	1
fazerde	m	1
drajose	a	1
ndrajos	e	1
andrajo	s	1
umosand	r	1
adaumos	a	1
cadaumo	s	1
acadaum	o	1
oacadau	m	1
lhoacad	a	1
nhecera	m	1
olhoaca	d	1
£osereu	.	1
n√£oser	e	1
rn√£ose	r	1
orn√£os	e	1
s√≥porn	√	1
jes√≥po	r	1
rounata	b	1
ocoisas	c	1
ejes√≥p	o	1
omoporu	m	1
√£oinve	j	1
n√£oinv	e	1
eun√£oi	n	1
at√©lit	e	1
eeun√£o	i	1
ueeun√£	o	1
queeun√	£	1
rescrev	e	1
uesousu	b	1
oqueeun	√	1
digoque	e	1
digooco	n	1
ndigoqu	e	1
mendigo	q	1
°mendig	o	1
h√°mend	i	1
£oh√°me	n	1
meviaoe	s	1
stidoap	e	1
jen√£oh	√	1
ojen√£o	h	1
ehojen√	£	1
idoapen	a	1
eat√©cr	i	1
,eat√©c	r	1
sosvers	o	1
ei,eat√	©	1
amei,ea	t	1
comover	s	1
,amei,e	a	1
i,amei,	e	1
er√°dep	o	1
dei,ame	i	1
udei,am	e	1
voltou-	s	1
tudei,a	m	1
studei,	a	1
sesnemc	r	1
,estude	i	1
vi,estu	d	1
motudo.	)	1
comotud	o	1
,comotu	d	1
ro,como	t	1
iro,com	o	1
geiro,c	o	1
ngeiro,	c	1
angeiro	,	1
rangeir	o	1
tei-lhe	a	1
isoplan	e	1
strange	i	1
n√≥quev	e	1
estrang	e	1
©estran	g	1
√©estra	n	1
to√©est	r	1
sto√©es	t	1
isto√©e	s	1
eoquepo	d	1
doisto√	©	1
ltou-se	e	1
degredo	,	1
odegred	o	1
ran√ßa,	e	1
aodegre	d	1
easchag	a	1
oaodegr	e	1
√ß√£oao	d	1
na√ß√£o	a	1
ena√ß√£	o	1
dena√ß√	£	1
ndena√ß	√	1
ondena√	ß	1
riacheg	o	2
aconden	a	1
ssat√©l	i	1
quemmed	e	1
maconde	n	1
umacond	e	1
oumacon	d	1
moumaco	n	1
omoumac	o	1
sacomou	m	1
esacomo	u	1
(metend	o	1
pesacom	o	1
comoaou	t	1
epesaco	m	1
oistome	p	1
doistom	e	1
icaldos	m	1
tudoist	o	3
etudois	s	1
etudois	t	3
penas,c	o	1
mexiste	m	1
©mexist	e	1
amb√©me	x	1
etamb√©	m	1
uetamb√	©	1
squetam	b	1
aria(me	t	1
£esquet	a	1
sc√£esq	u	1
osc√£es	q	1
joosc√£	e	1
gico,co	n	1
uesecru	z	1
osquese	c	1
to-meda	c	1
oosc√£e	s	1
tidosqu	e	1
osvesti	d	1
≥porn√£	o	1
svivosv	e	1
scigano	s	1
esvivos	v	1
azendoc	o	1
ntesviv	o	1
emestud	a	1
entesvi	v	1
joosent	e	1
ejoosen	t	1
vejoose	n	1
uepassa	m	1
in√≥que	n	1
in√≥que	v	1
quepass	a	1
squepas	s	1
osquepa	s	1
rosquep	a	1
arrosqu	e	1
sostamb	√	1
scarros	q	1
oscarro	s	1
ios,vej	o	1
seios,v	e	1
baramen	√	1
asseios	,	1
passeio	s	1
ospasse	i	1
oospass	e	1
vejoosp	a	1
s,vejoo	s	2
jas,vej	o	1
ojas,ve	j	1
slojas,	v	1
aslojas	,	1
joasloj	a	1
sicaldo	s	1
ejoaslo	j	1
vejoasl	o	1
emumaco	i	1
schagas	e	1
idezabs	o	1
nciadeq	u	1
manitid	e	1
umaniti	d	1
mumanit	i	1
omumani	t	1
comuman	i	1
acomuma	n	1
ruacomu	m	1
usgrite	i	1
oaruaco	m	1
evejoar	u	1
aevejoa	r	1
laevejo	a	1
elaevej	o	1
nelaeve	j	1
janelae	v	1
√†janel	a	2
go√†jan	e	1
aqu√©md	o	1
hego√†j	a	1
tronada	.	1
ontrona	d	1
mederae	n	1
contron	a	1
ncontro	n	1
adedefr	o	1
stomepe	s	1
£oencon	t	1
√∫pidoc	o	1
aoespel	h	1
n√£oenc	o	1
oen√£oe	n	1
moen√£o	e	1
oh√°men	d	1
smoen√£	o	1
odescon	f	2
esmoen√	£	1
mesmoen	√	1
osinvoc	o	1
osinvoc	a	1
≠ritosi	n	2
evanto-	m	1
p√≠rito	s	2
trossis	t	1
choqueo	s	1
esp√≠ri	t	2
ado,j√°	n	1
tinhaen	v	1
amesp√≠	r	2
nvocame	s	2
invocam	e	2
uaondee	s	1
ueinvoc	a	1
essesne	m	1
queinvo	c	1
ivinooe	s	1
squeinv	o	1
osquein	v	1
eveatab	u	1
oosquei	n	1
inhalav	a	1
imademi	m	1
moosque	i	1
omoosqu	e	1
fizdemi	m	1
comoosq	u	1
espejad	o	1
(paraco	m	1
despeja	d	1
edespej	a	1
ldedesp	e	1
aldedes	p	1
mbalded	e	1
umbalde	d	1
√©umbal	d	1
√£o√©um	b	1
√ß√£o√©	u	1
ra√ß√£o	√	1
ora√ß√£	o	1
ucora√ß	√	1
oisacom	o	1
rqueins	p	1
arquein	s	1
ederaen	c	1
irarque	i	1
eestare	x	1
endigoq	u	1
spirarq	u	1
einspir	e	1
einspir	a	1
podeins	p	1
epodein	s	1
s,sepod	e	1
acarias	o	1
as,sepo	d	1
,quesej	a	1
ger√™nc	i	1
carrosq	u	1
r,quese	j	1
or,ques	e	1
zo,numm	o	1
ounemum	a	1
for,que	s	1
uefor,q	u	1
aoquefo	r	1
jaoquef	o	1
ejaoque	f	1
soplane	t	1
sejaoqu	e	1
n√ßa,eo	d	1
,sejaoq	u	1
so,seja	o	1
eoutros	s	1
isso,se	j	1
doisso,	s	1
tudoiss	o	2
qu√™‚Äî	,	1
moqu√™‚	Ä	1
bemoqu√	™	1
obemoqu	√	1
©umbald	e	1
ebobemo	q	1
edataba	c	1
cebobem	o	1
xareive	r	1
ncebobe	m	1
oncebob	e	1
dedefro	n	1
ocamesp	√	2
